movie_id,movie_name,description,release_date,rating,genre,votes,top_5_actors,director,poster_url
tt30798612,Crazxy,Abhimanyu Sood. Good surgeon. Bad father. Questionable human being. He is having the worst day of his life.,2025,6.8,"Conspiracy Thriller, Thriller",16500.0,"Sohum Shah, Shilpa Shukla, Nimisha Sajayan, Tinnu Anand, Piyush Mishra",Girish Kohli,"https://m.media-amazon.com/images/M/MV5BNmUxYWI0OGItZjY5Ny00MjgzLWIwYTItMWU4M2YzY2EzMDE2XkEyXkFqcGc@._V1_QL75_UY281_CR18,0,190,281_.jpg"
tt27852049,Deva,A brilliant yet rebellious police officer uncovers a web of deceit and betrayal while investigating a high-profile case.,2025,6.7,"Conspiracy Thriller, Cop Drama, One-Person Army Action, Police Procedural, Psychological Drama, Psychological Thriller, Suspense Mystery, Whodunnit, Action, Crime",24900.0,"Pooja Hegde, Shahid Kapoor, Kubbra Sait, Saadhika Syal, Meenal Sahu",Rosshan Andrrews,"https://m.media-amazon.com/images/M/MV5BNzUwYWViZDAtZTFiMS00NmY1LWFlYWQtYzM0N2YzZTQzZTNlXkEyXkFqcGc@._V1_QL75_UY281_CR18,0,190,281_.jpg"
tt7363076,Raid,A fearless income tax officer raids the mansion of the most powerful man in Lucknow after someone mysteriously draws his attention towards the evidence.,2018,7.4,"Dark Comedy, True Crime, Crime, Drama, Thriller",20700.0,"Ajay Devgn, Ileana D'Cruz, Saurabh Shukla, Amit Sial, Amit Bimrot",Raj Kumar Gupta,"https://m.media-amazon.com/images/M/MV5BYTgxZjY1YTktZTM0ZC00YzA2LWI3ZmUtY2ZjYmFmNGIxYjc4XkEyXkFqcGc@._V1_QL75_UY281_CR3,0,190,281_.jpg"
tt9214772,Monkey Man,An anonymous young man unleashes a campaign of vengeance against the corrupt leaders who murdered his mother and continue to systematically victimize the poor and powerless.,2024,6.8,"Action Epic, Martial Arts, One-Person Army Action, Action, Crime, Thriller",92200.0,"Dev Patel, Sharlto Copley, Pitobash, Jatin Malik, Sikandar Kher",Dev Patel,"https://m.media-amazon.com/images/M/MV5BODM2ZmZjYmQtNTA3NC00MmYzLWEwOTItMDNjYzc3MzI1NWNmXkEyXkFqcGc@._V1_QL75_UY281_CR0,0,190,281_.jpg"
tt13261550,Costao,The story of the civil servant who worked unafraid to fix the system's failures,2025,6.4,Drama,700.0,"Nawazuddin Siddiqui, Priya Bapat, Kishore Kumar G., Hussain Dalal, Mahika Sharma",Sejal Shah,"https://m.media-amazon.com/images/M/MV5BMmFiYzAwZjEtNDBhMC00Yjk2LWI0NmMtYjNjODE4ZGZiZGVmXkEyXkFqcGc@._V1_QL75_UX190_CR0,28,190,281_.jpg"
tt13818368,Fighter,A reckless yet brilliant squadron leader and his team of elite fighter pilots face mortal dangers and inner demons as they unite for a deadly mission.,2024,6.2,"Action Epic, Action, Drama",52200.0,"Hrithik Roshan, Deepika Padukone, Anil Kapoor, Karan Singh Grover, Akshay Oberoi",Siddharth Anand,"https://m.media-amazon.com/images/M/MV5BYmJiYzZhOTktNGIzNy00YjljLWI3ZDgtZGU2YWMzNGQ1YjQ5XkEyXkFqcGc@._V1_QL75_UY281_CR3,0,190,281_.jpg"
tt0454876,Life of Pi,"A young man who survives a disaster at sea is hurtled into an epic journey of adventure and discovery. While cast away, he forms an unexpected connection with another survivor: a fearsome Bengal tiger.",2012,7.9,"Adventure Epic, Sea Adventure, Survival, Teen Adventure, Adventure, Drama, Fantasy",685100.0,"Suraj Sharma, Irrfan Khan, Adil Hussain, Tabu, Ayush Tandon",Ang Lee,"https://m.media-amazon.com/images/M/MV5BNTg2OTY2ODg5OF5BMl5BanBnXkFtZTcwODM5MTYxOA@@._V1_QL75_UX190_CR0,0,190,281_.jpg"
tt28377588,Ground Zero,"After the 2001 Parliament attack, BSF officer Dubey leads a 2-year probe uncovering the mastermind Ghazi Baba, enabling India's biggest anti-terror operation.",2025,7.8,"Action, Drama, History",5000.0,"Emraan Hashmi, Sai Tamhankar, Aeklavya Tomer, Rockey Raina, Qazi Faiz",Tejas Prabha Vijay Deoskar,"https://m.media-amazon.com/images/M/MV5BMzQ3NTY1ZmUtNGY5Ni00YTI0LWJhYjEtMDJmZWY0NWM4Mjg1XkEyXkFqcGc@._V1_QL75_UY281_CR18,0,190,281_.jpg"
tt8936646,Extraction,"Tyler Rake, a fearless black market mercenary, embarks on the most deadly extraction of his career when he's enlisted to rescue the kidnapped son of an imprisoned international crime lord.",2020,6.8,"Gun Fu, One-Person Army Action, Action, Crime, Thriller",278300.0,"Chris Hemsworth, Bryon Lerum, Ryder Lerum, Rudhraksh Jaiswal, Shivam Vichare",Sam Hargrave,"https://m.media-amazon.com/images/M/MV5BNDBhMmI3OWYtZTA2Ny00Y2RjLTliMWQtYWY5MGIwN2RlZGFjXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg"
tt23849204,12th Fail,The real-life story of IPS Officer Manoj Kumar Sharma and IRS Officer Shraddha Joshi.,2023,8.7,"Docudrama, Biography, Drama",147600.0,"Vikrant Massey, Medha Shankr, Anant Joshi, Anshuman Pushkar, Geeta Agrawal Sharma",Vidhu Vinod Chopra,"https://m.media-amazon.com/images/M/MV5BNTE3OTIxZDYtNjA0NC00N2YxLTg1NGQtOTYxNmZkMDkwOWNjXkEyXkFqcGc@._V1_QL75_UY281_CR12,0,190,281_.jpg"
tt1010048,Slumdog Millionaire,"When a teenager from the slums of Mumbai is interrogated about his suspicious performance on a quiz show, he revisits various events from his past to explain how he knew all the answers.",2008,8.0,"Coming-of-Age, Teen Drama, Crime, Drama, Romance",895100.0,"Dev Patel, Freida Pinto, Saurabh Shukla, Anil Kapoor, Raj Zutshi","Danny Boyle, Loveleen Tandan","https://m.media-amazon.com/images/M/MV5BMTE5ZTRkYWEtZmU5MC00NDJjLTk3NmUtZGJlYTM2MmQ3NTJkXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg"
tt28622758,Jack,An unconventional anti-terrorist operative must defy his bosses in order to foil a devastating attack on his nation in this action thriller.,2025,4.6,"Martial Arts, Action",493.0,"Brahmaji, Vaishnavi Chaitanya, Sidhu Jonnalagadda, V.K. Naresh, Ravi Prakash",Bommarillu Baskar,"https://m.media-amazon.com/images/M/MV5BMmIxZjJjMTktOWFiMC00MjExLTllZGItZWRiNDc0MWI2OWEwXkEyXkFqcGc@._V1_QL75_UY281_CR6,0,190,281_.jpg"
tt5074352,Dangal,"Mahavir Singh Phogat, a former wrestler, decides to fulfill his dream of winning a gold medal for his country by training his daughters for the Commonwealth Games despite the existing social stigmas.",2016,8.3,"Coming-of-Age, Martial Arts, Action, Biography, Drama, Sport",225600.0,"Aamir Khan, Sakshi Tanwar, Fatima Sana Shaikh, Sanya Malhotra, Aparshakti Khurana",Nitesh Tiwari,"https://m.media-amazon.com/images/M/MV5BMTQ4MzQzMzM2Nl5BMl5BanBnXkFtZTgwMTQ1NzU3MDI@._V1_QL75_UY281_CR6,0,190,281_.jpg"
tt32086077,All We Imagine as Light,"In Mumbai, Nurse Prabha's routine is troubled when she receives an unexpected gift from her estranged husband. Her younger roommate, Anu, tries in vain to find a spot in the city to be intimate with her boyfriend.",2024,7.1,"Psychological Drama, Drama, Romance",10200.0,"Kani Kusruti, Divya Prabha, Chhaya Kadam, Hridhu Haroon, Azees Nedumangad",Payal Kapadia,"https://m.media-amazon.com/images/M/MV5BNzg5OWVkODQtNDViMS00YmFkLTg4YjctMGFmZjM4OTdlYWRhXkEyXkFqcGc@._V1_QL75_UY281_CR5,0,190,281_.jpg"
tt32060445,Sister Midnight,A genre-bending comedy about a frustrated and misanthropic newlywed who discovers certain feral impulses that land her in unlikely situations.,2024,6.5,"Dark Comedy, Quirky Comedy, Comedy, Drama",429.0,"Radhika Apte, Ashok Pathak, Chhaya Kadam, Smita Tambe, Subhash Chandra",Karan Kandhari,"https://m.media-amazon.com/images/M/MV5BZjE4M2Y0YmYtZWVmMi00NjA2LThhODAtZWI0NDdiOWUxOWE5XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg"
tt8239946,Tumbbad,A mythological story about a goddess who created the entire universe. The plot revolves around the consequences when humans build a temple for her first-born.,2018,8.2,"Body Horror, Folk Horror, Drama, Fantasy, Horror, Thriller",68300.0,"Sohum Shah, Jyoti Malshe, Anita Date-Kelkar, Ronjini Chakraborty, Deepak Damle","Rahi Anil Barve, Anand Gandhi, Adesh Prasad","https://m.media-amazon.com/images/M/MV5BMzVjNGFmZTMtYjRjNi00OWQzLTlkNWQtZmU1OGI0ODc2ODU5XkEyXkFqcGc@._V1_QL75_UY281_CR18,0,190,281_.jpg"
tt11112532,Agra,A family and an exploration of space in an increasingly crowded world. It follows the quest for a sexual odyssey of an individual.,2023,5.6,"Psychological Drama, Drama",1100.0,"Mohit Agarwal, Priyanka Bose, Vibha Chhibber, Rahul Roy, Aanchal Goswami",Kanu Behl,"https://m.media-amazon.com/images/M/MV5BMTIzYjllYWUtM2NjZi00YjdmLWE2NzktZWQ4OGU1M2M3ZTk3XkEyXkFqcGc@._V1_QL75_UY281_CR18,0,190,281_.jpg"
tt0838221,The Darjeeling Limited,"A year after their father's funeral, three brothers travel across India by train in an attempt to bond with each other.",2007,7.2,"Quirky Comedy, Adventure, Comedy, Drama",223900.0,"Owen Wilson, Adrien Brody, Jason Schwartzman, Amara Karan, Wallace Wolodarsky",Wes Anderson,"https://m.media-amazon.com/images/M/MV5BZDY4Mzc2YTQtZDg4ZS00OGIzLWJhOGMtOTQ2OThmNzg4NTc4XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg"
tt21108804,Phule,"A husband and wife, it was the time of child marriage when girl child was refused education and pushed into marriage, he chose to educate his wife and were a social reformer they went to campaign for increased rights for underprivileged.",2025,8.3,Biography,1800.0,"Darsheel Safary, Vinay Pathak, Patralekhaa Paul, Pratik Gandhi, Krisheka Patel",Ananth Mahadevan,"https://m.media-amazon.com/images/M/MV5BY2YyMDI4ZTQtMThjNi00MTEzLWI5NWYtMDZiMTBkOGQ5MjczXkEyXkFqcGc@._V1_QL75_UY281_CR18,0,190,281_.jpg"
tt0986264,Like Stars on Earth,A young boy is thought to be nothing but a lazy troublemaker until the new art teacher has the patience and compassion to discover the real problem behind his struggles in school.,2007,8.3,"Coming-of-Age, Drama, Family",217800.0,"Darsheel Safary, Aamir Khan, Tisca Chopra, Vipin Sharma, Tanay Chheda",Aamir Khan,"https://m.media-amazon.com/images/M/MV5BNjVmMTlkNGYtYTM2OC00Yjc2LWIyYmQtMDY4ZmU1MWRlMjA3XkEyXkFqcGc@._V1_QL75_UY281_CR3,0,190,281_.jpg"
tt3691740,The BFG,"An orphan little girl befriends a benevolent giant who takes her to Giant Country, where they attempt to stop the man-eating giants that are invading the human world.",2016,6.3,"Fairy Tale, Adventure, Family, Fantasy",96500.0,"Mark Rylance, Ruby Barnhill, Penelope Wilton, Jemaine Clement, Rebecca Hall",Steven Spielberg,"https://m.media-amazon.com/images/M/MV5BNjAzOTUzNTY3Ml5BMl5BanBnXkFtZTgwMjYwNzE5ODE@._V1_QL75_UX190_CR0,0,190,281_.jpg"
tt0083987,Gandhi,The life of the lawyer who became the famed leader of the Indian revolts against the British rule through his philosophy of nonviolent protest.,1982,8.0,"Docudrama, Epic, Period Drama, Biography, Drama, History",244000.0,"Ben Kingsley, John Gielgud, Rohini Hattangadi, Roshan Seth, Candice Bergen",Richard Attenborough,"https://m.media-amazon.com/images/M/MV5BNTg3ODhlZTEtM2Q3MC00YzMxLWJjN2YtOWUyMDIyYTlhYzM3XkEyXkFqcGc@._V1_QL75_UX190_CR0,4,190,281_.jpg"
tt13751694,Animal,The hardened son of a powerful industrialist returns home after years abroad and vows to take bloody revenge on those threatening his father's life.,2023,6.1,"Action Epic, One-Person Army Action, Action, Crime, Drama, Thriller",106100.0,"Ranbir Kapoor, Anil Kapoor, Bobby Deol, Rashmika Mandanna, Triptii Dimri",Sandeep Reddy Vanga,"https://m.media-amazon.com/images/M/MV5BZThmNDg1NjUtNWJhMC00YjA3LWJiMjItNmM4ZDQ5ZGZiN2Y2XkEyXkFqcGc@._V1_QL75_UY281_CR18,0,190,281_.jpg"
tt28259207,Kill,"During a train trip to New Delhi, a pair of commandos face an army of invading bandits.",2023,7.5,"Action Epic, One-Person Army Action, Action, Crime, Drama, Thriller",40400.0,"Lakshya, Raghav Juyal, Tanya Maniktala, Abhishek Chauhan, Ashish Vidyarthi",Nikhil Nagesh Bhat,"https://m.media-amazon.com/images/M/MV5BMzlmMjNiYmYtMWIwNS00YWYxLWJmYmYtZjZiZmExZGFlODA1XkEyXkFqcGc@._V1_QL75_UY281_CR18,0,190,281_.jpg"
tt30444418,Santosh,"Newly widowed Santosh inherits her husband's job as a police constable in the rural badlands of Northern India. When a girl's body is found, she's pulled into the investigation under the wing of charismatic feminist inspector Sharma.",2024,7.1,"Crime, Drama, Thriller",2200.0,"Shahana Goswami, Sunita Rajwar, Nawal Shukla, Pratibha Awasthy, Prashant Kumar",Sandhya Suri,"https://m.media-amazon.com/images/M/MV5BNGEyY2ZmODQtMmFkZC00NzIwLWEwYzYtMjBmNDI4MDA0NTViXkEyXkFqcGc@._V1_QL75_UX190_CR0,4,190,281_.jpg"
tt5461944,Hotel Mumbai,The true story of the Taj Hotel terrorist attack in Mumbai. Hotel staff risk their lives to keep everyone safe as people make unthinkable sacrifices to protect themselves and their families.,2018,7.6,"Action, Drama, History, Thriller",75700.0,"Dev Patel, Armie Hammer, Nazanin Boniadi, Anupam Kher, Amandeep Singh",Anthony Maras,"https://m.media-amazon.com/images/M/MV5BMDU5ZTcwMTMtMmQ4Zi00NTg4LWFhMDAtOGU4N2FkYzM1MWRiXkEyXkFqcGc@._V1_QL75_UY281_CR5,0,190,281_.jpg"
tt18277182,Girls Will Be Girls,"At a strict boarding school nestled in the Himalayan foothills, 18-year-old Mira first discovers desire and romance. However, her curious, rebellious, coming-of-age is disrupted by her young mother, who never got to come of age herself.",2024,7.1,"Coming-of-Age, Drama, Romance",2600.0,"Preeti Panigrahi, Kani Kusruti, Kesav Binoy Kiron, Kajol Chugh, Nandini Verma",Shuchi Talati,"https://m.media-amazon.com/images/M/MV5BM2U1NjNjM2YtYTYxYi00OWFmLTllMGItMWRlMmM4NDczMjU4XkEyXkFqcGc@._V1_QL75_UY281_CR5,0,190,281_.jpg"
tt31712434,Sikandar,"A fiery youth confronts a powerful network of corruption, challenging the status quo and fighting for the common people's rights in a nation gripped by injustice.",2025,4.2,"Action Epic, One-Person Army Action, Tragedy, Action, Drama, Thriller",48800.0,"Salman Khan, Rashmika Mandanna, Kishore Kumar G., Sharman Joshi, Kajal Aggarwal",A.R. Murugadoss,"https://m.media-amazon.com/images/M/MV5BNDk5MTkxNjUtOWRkYS00YTVmLWI1NjktN2M1MTI5N2ViZTgwXkEyXkFqcGc@._V1_QL75_UY281_CR18,0,190,281_.jpg"
tt4430212,Drishyam,"Desperate measures are taken by a man who tries to save his family from the dark side of the law, after they commit an unexpected crime.",2015,8.2,"Suspense Mystery, Crime, Drama, Mystery, Thriller",101100.0,"Ajay Devgn, Shriya Saran, Tabu, Rajat Kapoor, Ishita Dutta",Nishikant Kamat,"https://m.media-amazon.com/images/M/MV5BM2NmMGFjYTYtNWEwNS00MTM4LWE2ZTktNzZjMTE0OTQyNjFiXkEyXkFqcGc@._V1_QL75_UY281_CR2,0,190,281_.jpg"
tt21626284,Lost Ladies,"The misadventures of two young brides who get lost from the same train. From mistaken identities to laugh-out-aloud escapades, the ensuing chaos guarantees laughter galore and heartwarming moments.",2023,8.3,"Quirky Comedy, Comedy, Drama",51300.0,"Nitanshi Goel, Pratibha Ranta, Sparsh Shrivastava, Chhaya Kadam, Ravi Kishan",Kiran Rao,"https://m.media-amazon.com/images/M/MV5BZGI5NzVmNDktZWY2Ni00ZGMwLTlhMzctNzJhYTgzZmQ2ZjNjXkEyXkFqcGc@._V1_QL75_UY281_CR18,0,190,281_.jpg"
tt27721892,Logout,"Set in Delhi, LOGOUT follows 26-year-old Pratyush, a social media influencer on the brink of reaching 10 million followers. However, his ambitions take a terrifying turn when an obsessive fan gains access to his all-important phone.",2024,7.2,Thriller,1000.0,"Babil Khan, Rasika Dugal, Gandharv Dewan, Nimisha Nair, Samvedna Sengar",Amit Golani,"https://m.media-amazon.com/images/M/MV5BZGRkZjQ0ODAtNjQzYy00Yzg2LTkzNjAtYzIzYzc1NGIxNDkyXkEyXkFqcGc@._V1_QL75_UY281_CR3,0,190,281_.jpg"
tt21194868,Dhoom Dhaam,"Veer Poddar and Koyal Chadda are a mismatched couple, who get into an arranged marriage. A case of mistaken identity forces this newly married couple to go on the run on their wedding night and search for the mysterious ""Charlie"".",2025,6.4,"Romantic Comedy, Action, Comedy, Romance",6300.0,"Pratik Gandhi, Yami Gautam, Pavitra Sarkar, Eijaz Khan, Sahil Gangurde",Rishab Seth,"https://m.media-amazon.com/images/M/MV5BMjg0OTZlMDMtNDhhMS00MjdmLWI3OWItZTQ2ODkzYzkxZDM3XkEyXkFqcGc@._V1_QL75_UY281_CR18,0,190,281_.jpg"
tt2338151,PK,An alien on Earth loses the only device he can use to communicate with his spaceship. His innocent nature and child-like questions force the country to evaluate the impact of religious views on people.,2014,8.1,"Quest, Quirky Comedy, Satire, Comedy, Drama, Sci-Fi",210800.0,"Aamir Khan, Anushka Sharma, Sanjay Dutt, Boman Irani, Saurabh Shukla",Rajkumar Hirani,"https://m.media-amazon.com/images/M/MV5BMTYzOTE2NjkxN15BMl5BanBnXkFtZTgwMDgzMTg0MzE@._V1_QL75_UY281_CR2,0,190,281_.jpg"
tt27056066,Sky Force,"Skyforce unravels a gripping tale inspired by true events from one of the deadliest air strikes between India and Pakistan. A hero lost, a comrade's quest for truth-an epic tribute to bravery, sacrifice, and unbreakable courage.",2025,6.9,"Action Epic, Period Drama, Action, Drama, Thriller",11600.0,"Akshay Kumar, Veer Pahariya, Nimrat Kaur, Sara Ali Khan, Soham Majumdar","Abhishek Anil Kapur, Sandeep Kewlani","https://m.media-amazon.com/images/M/MV5BZTViYzEwYjMtMDJlNy00ZTdiLWE3YWMtN2Q3MWFiYTFjZGZmXkEyXkFqcGc@._V1_QL75_UY281_CR18,0,190,281_.jpg"
tt6264938,Kesari,"Based on an incredible true story of the Battle of Saragarhi in which an army of 21 Sikhs fought against 10,000 Afghans in 1897.",2019,7.4,"Action Epic, Epic, Historical Epic, Period Drama, Tragedy, War Epic, Action, Drama, History, Thriller",23900.0,"Akshay Kumar, Parineeti Chopra, Suvinder Vicky, Vansh Bhardwaj, Surmeet Basra",Anurag Singh,"https://m.media-amazon.com/images/M/MV5BZjU3ODVlMjAtYWY4Ny00YTAyLWJlMDItNTk4NGM2N2NjMWEzXkEyXkFqcGc@._V1_QL75_UX190_CR0,11,190,281_.jpg"
tt6571548,The White Tiger,An ambitious Indian driver uses his wit and cunning to escape from poverty and rise to the top. An epic journey based on the New York Times bestseller.,2021,7.1,"Crime, Drama",67400.0,"Adarsh Gourav, Rajkummar Rao, Priyanka Chopra Jonas, Vedant Sinha, Kamlesh Gill",Ramin Bahrani,"https://m.media-amazon.com/images/M/MV5BOWUyNDEyMDgtM2IwNy00MTllLWJiMzUtODQ2ODcxZjk4N2ExXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg"
tt2980648,The Hundred-Foot Journey,The Kadam family leaves India for France where they open a restaurant directly across the road from Madame Mallory's Michelin-starred eatery.,2014,7.3,"Quirky Comedy, Workplace Drama, Comedy, Drama",89500.0,"Helen Mirren, Om Puri, Manish Dayal, Charlotte Le Bon, Amit Shah",Lasse Hallström,"https://m.media-amazon.com/images/M/MV5BMTQ3Mjg2MTE4M15BMl5BanBnXkFtZTgwMzcyNDMwMjE@._V1_QL75_UY281_CR2,0,190,281_.jpg"
tt32327574,Mad Square,"Three college buddies navigate their way through campus life, leading to wild adventures and laugh-out-loud moments.",2025,5.7,Comedy,1000.0,"Narne Nithiin, Ram Nithin, Sangeeth Shobhan, Ravi Anthony, Raghu Babu","Kalyan Shankar, Murali","https://m.media-amazon.com/images/M/MV5BYjc3NDMyYTYtNTYxMi00MTlhLTkwZDktYzlhMGIyZDcyOWRhXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt12856788,Dangerous,"Rashmi, an aspiring model, rents an apartment and meets married neighbor Nalini. They fall in love and plot to steal from Nalini's gangster husband. Will the risky con work?",2022,5.4,"Conspiracy Thriller, Gangster, Action, Crime, Drama, Romance, Thriller",1800.0,"Naina Ganguly, Rajpal Naurang Yadav, Mithun Purandare, Apsara Rani, Gordhan Singh",Ram Gopal Varma,"https://m.media-amazon.com/images/M/MV5BNzJjY2ExZjUtMWI5MS00ZTNlLWI5ZjUtNDc1Y2I4NzMzZTM3XkEyXkFqcGc@._V1_QL75_UY281_CR21,0,190,281_.jpg"
tt1188996,My Name Is Khan,"Rizwan Khan is a Muslim immigrant to the US with Asperger's syndrome. After his family falls apart in the aftermath of 9/11, he begins an epic quest across the country to speak to the President of the United States and clear his name.",2010,7.9,"Psychological Drama, Road Trip, Tragedy, Drama, Romance",119700.0,"Shah Rukh Khan, Kajol, Sheetal Menon, Katie Amanda Keane, Kenton Duty",Karan Johar,"https://m.media-amazon.com/images/M/MV5BODcyZWMxN2EtMmQ3My00NzgwLWE2MGMtMmQxMDA0N2U3ODRiXkEyXkFqcGc@._V1_QL75_UY281_CR2,0,190,281_.jpg"
